k1,k2,berry_curvature,ideal_g_xx,ideal_g_yy,ideal_g_xy,residual_g_xx,residual_g_yy,residual_g_xy,residual_trace,intrinsic_g_xx,intrinsic_g_yy,intrinsic_g_xy,intrinsic_trace,trace_excess
0.575,0.0,50790.89891296917,25395.449456484585,25395.449456484585,0.0,0.13092217873816273,0.8639503619615285,-0.105058225460133,0.9948725406996912,25395.580378663322,25396.313406846544,-0.105058225460133,50791.89378550987,0.9948725406996912
0.6,0.0,50753.47595953331,25376.737979766654,25376.737979766654,0.0,0.6740953199601221,1.2011712910112577,0.8365344205398668,1.8752666109713798,25377.412075086613,25377.939151057664,0.8365344205398668,50755.35122614428,1.8752666109713798
0.625,0.0,50790.8989129824,25395.4494564912,25395.4494564912,0.0,0.13092217960596442,0.8639503617962329,-0.10505822485174486,0.9948725414021973,25395.580378670806,25396.313406852994,-0.10505822485174486,50791.8937855238,0.9948725414021973
0.65,0.0,50753.475959561896,25376.737979780948,25376.737979780948,0.0,0.6740953195262213,1.2011712911145673,0.8365344201462038,1.8752666106407885,25377.412075100474,25377.939151072063,0.8365344201462038,50755.351226172534,1.8752666106407885
0.675,0.0,50790.89891297491,25395.449456487455,25395.449456487455,0.0,0.13092217898610606,0.8639503618375568,-0.10505822535277037,0.9948725408236628,25395.58037866644,25396.31340684929,-0.10505822535277037,50791.893785515735,0.9948725408236628
0.7,0.0,50753.475959565876,25376.737979782938,25376.737979782938,0.0,0.6740953192162921,1.201171290060808,0.8365344197167535,1.8752666092771002,25377.412075102155,25377.939151073,0.8365344197167535,50755.35122617515,1.8752666092771002
0.725,0.0,50790.89891299277,25395.449456496386,25395.449456496386,0.0,0.13092217948199278,0.8639503619615283,-0.10505822474438223,0.9948725414435211,25395.58037867587,25396.313406858346,-0.10505822474438223,50791.893785534216,0.9948725414435211
0.75,0.0,50753.47595956426,25376.73797978213,25376.73797978213,0.0,0.6740953192162921,1.2011712904327232,0.8365344196093909,1.8752666096490151,25377.412075101347,25377.93915107256,0.8365344196093909,50755.35122617391,1.8752666096490151
0.775,0.0,50790.898912988276,25395.449456494138,25395.449456494138,0.0,0.13092217911007775,0.8639503614243179,-0.10505822538855794,0.9948725405343957,25395.580378673247,25396.313406855563,-0.10505822538855794,50791.89378552881,0.9948725405343957
0.8,0.0,50753.47595954613,25376.737979773065,25376.737979773065,0.0,0.6740953191543062,1.2011712892136683,0.8365344192515154,1.8752666083679745,25377.41207509222,25377.939151062277,0.8365344192515154,50755.3512261545,1.8752666083679745
0.825,0.0,50790.89891298311,25395.449456491555,25395.449456491555,0.0,0.13092217935802108,0.8639503612590222,-0.1050582252454078,0.9948725406170433,25395.58037867091,25396.313406852812,-0.1050582252454078,50791.89378552372,0.9948725406170433
0.85,0.0,50753.47595955564,25376.73797977782,25376.73797977782,0.0,0.674095319588207,1.201171290474047,0.836534419895691,1.875266610062254,25377.412075097407,25377.939151068294,0.836534419895691,50755.3512261657,1.875266610062254
0.875,0.0,50790.8989129845,25395.44945649225,25395.44945649225,0.0,0.13092217898610606,0.8639503611350506,-0.10505822581800842,0.9948725401211567,25395.580378671235,25396.313406853384,-0.10505822581800842,50791.89378552462,0.9948725401211567
